protocol_mode,transaction_id,profile_id,pid_h,mno,lifecycle_link,event,counter,event_time_unix,semantic_scope
standard_rsp,0F567683601D5213C33D7548B3B32724,PROFILE-733e21984415da1eff9c,a7218499b3da40e66796f8ec34e87de3358773fcbab43c4de644e2a699fb9e23,MNO-A,89049032000000000000000000000247,downloaded,1,1800890337,controlled_audit_log
standard_rsp,0F567683601D5213C33D7548B3B32724,PROFILE-733e21984415da1eff9c,a7218499b3da40e66796f8ec34e87de3358773fcbab43c4de644e2a699fb9e23,MNO-A,89049032000000000000000000000247,installed,2,1800890347,controlled_audit_log
standard_rsp,0F567683601D5213C33D7548B3B32724,PROFILE-733e21984415da1eff9c,a7218499b3da40e66796f8ec34e87de3358773fcbab43c4de644e2a699fb9e23,MNO-A,89049032000000000000000000000247,enabled,3,1800890357,controlled_audit_log
aura_rsp,D2A720CD5BA4B5B704044649F999CD8F,PROFILE-733e21984415da1eff9c,a7218499b3da40e66796f8ec34e87de3358773fcbab43c4de644e2a699fb9e23,MNO-A,k9qukgnkpquyvM0hJIC_D2F-QvAyj1cgp9SMN_tWYPM,downloaded,1,1800890337,controlled_audit_log
aura_rsp,D2A720CD5BA4B5B704044649F999CD8F,PROFILE-733e21984415da1eff9c,a7218499b3da40e66796f8ec34e87de3358773fcbab43c4de644e2a699fb9e23,MNO-A,k9qukgnkpquyvM0hJIC_D2F-QvAyj1cgp9SMN_tWYPM,installed,2,1800890347,controlled_audit_log
aura_rsp,D2A720CD5BA4B5B704044649F999CD8F,PROFILE-733e21984415da1eff9c,a7218499b3da40e66796f8ec34e87de3358773fcbab43c4de644e2a699fb9e23,MNO-A,k9qukgnkpquyvM0hJIC_D2F-QvAyj1cgp9SMN_tWYPM,enabled,3,1800890357,controlled_audit_log
standard_rsp,077C7448E4E4EB8B83323595F9EF3AC3,PROFILE-5f1a6d7ad2451805c15c,d746368aa219a8e6b4165715a16ed223a70a467cf7fb6817acacad6e77810bd2,MNO-A,89049032000000000000000000000056,downloaded,1,1801813312,controlled_audit_log
standard_rsp,077C7448E4E4EB8B83323595F9EF3AC3,PROFILE-5f1a6d7ad2451805c15c,d746368aa219a8e6b4165715a16ed223a70a467cf7fb6817acacad6e77810bd2,MNO-A,89049032000000000000000000000056,installed,2,1801813322,controlled_audit_log
standard_rsp,077C7448E4E4EB8B83323595F9EF3AC3,PROFILE-5f1a6d7ad2451805c15c,d746368aa219a8e6b4165715a16ed223a70a467cf7fb6817acacad6e77810bd2,MNO-A,89049032000000000000000000000056,enabled,3,1801813332,controlled_audit_log
aura_rsp,4AB716F1554777F2F7ADF0CDDB715D97,PROFILE-5f1a6d7ad2451805c15c,d746368aa219a8e6b4165715a16ed223a70a467cf7fb6817acacad6e77810bd2,MNO-A,ahJiYAn1lf7R6urLv_3ChJ7nIPz60H52axKmfiq7d-Q,downloaded,1,1801813312,controlled_audit_log
aura_rsp,4AB716F1554777F2F7ADF0CDDB715D97,PROFILE-5f1a6d7ad2451805c15c,d746368aa219a8e6b4165715a16ed223a70a467cf7fb6817acacad6e77810bd2,MNO-A,ahJiYAn1lf7R6urLv_3ChJ7nIPz60H52axKmfiq7d-Q,installed,2,1801813322,controlled_audit_log
aura_rsp,4AB716F1554777F2F7ADF0CDDB715D97,PROFILE-5f1a6d7ad2451805c15c,d746368aa219a8e6b4165715a16ed223a70a467cf7fb6817acacad6e77810bd2,MNO-A,ahJiYAn1lf7R6urLv_3ChJ7nIPz60H52axKmfiq7d-Q,enabled,3,1801813332,controlled_audit_log
standard_rsp,3BC0E6D25314692014C2C96DFBCE8A72,PROFILE-1e3cd732914638e19319,57f6b791d3276afd1d7939d06cd19dd1a451c4acb829ff3030db0e93d7cd8b3b,MNO-D,89049032000000000000000000000120,downloaded,1,1800985284,controlled_audit_log
standard_rsp,3BC0E6D25314692014C2C96DFBCE8A72,PROFILE-1e3cd732914638e19319,57f6b791d3276afd1d7939d06cd19dd1a451c4acb829ff3030db0e93d7cd8b3b,MNO-D,89049032000000000000000000000120,installed,2,1800985294,controlled_audit_log
standard_rsp,3BC0E6D25314692014C2C96DFBCE8A72,PROFILE-1e3cd732914638e19319,57f6b791d3276afd1d7939d06cd19dd1a451c4acb829ff3030db0e93d7cd8b3b,MNO-D,89049032000000000000000000000120,enabled,3,1800985304,controlled_audit_log
aura_rsp,47540ACFB19F581547D0303679A5F722,PROFILE-1e3cd732914638e19319,57f6b791d3276afd1d7939d06cd19dd1a451c4acb829ff3030db0e93d7cd8b3b,MNO-D,5KOOeY7uZLUPm1Wnpa8mrB51s083qDyjhg_XqcO9quc,downloaded,1,1800985284,controlled_audit_log
aura_rsp,47540ACFB19F581547D0303679A5F722,PROFILE-1e3cd732914638e19319,57f6b791d3276afd1d7939d06cd19dd1a451c4acb829ff3030db0e93d7cd8b3b,MNO-D,5KOOeY7uZLUPm1Wnpa8mrB51s083qDyjhg_XqcO9quc,installed,2,1800985294,controlled_audit_log
aura_rsp,47540ACFB19F581547D0303679A5F722,PROFILE-1e3cd732914638e19319,57f6b791d3276afd1d7939d06cd19dd1a451c4acb829ff3030db0e93d7cd8b3b,MNO-D,5KOOeY7uZLUPm1Wnpa8mrB51s083qDyjhg_XqcO9quc,enabled,3,1800985304,controlled_audit_log
standard_rsp,747A884316137FE9AB50DD1D43C9E054,PROFILE-3cd5df82a4a112ef6d2e,02bec1de0c9c2e789b3b83004f86575e5a493e0e9bc3e672bb2fd12747822fb7,MNO-C,89049032000000000000000000000026,downloaded,1,1800008953,controlled_audit_log
standard_rsp,747A884316137FE9AB50DD1D43C9E054,PROFILE-3cd5df82a4a112ef6d2e,02bec1de0c9c2e789b3b83004f86575e5a493e0e9bc3e672bb2fd12747822fb7,MNO-C,89049032000000000000000000000026,installed,2,1800008963,controlled_audit_log
standard_rsp,747A884316137FE9AB50DD1D43C9E054,PROFILE-3cd5df82a4a112ef6d2e,02bec1de0c9c2e789b3b83004f86575e5a493e0e9bc3e672bb2fd12747822fb7,MNO-C,89049032000000000000000000000026,enabled,3,1800008973,controlled_audit_log
aura_rsp,841BC35B8C51831189E8DA87130E1B5E,PROFILE-3cd5df82a4a112ef6d2e,02bec1de0c9c2e789b3b83004f86575e5a493e0e9bc3e672bb2fd12747822fb7,MNO-C,dLy3ZBX8XrP7JiXEu8ZWKjHHbcVJniMsQGn4Le-AnLo,downloaded,1,1800008953,controlled_audit_log
aura_rsp,841BC35B8C51831189E8DA87130E1B5E,PROFILE-3cd5df82a4a112ef6d2e,02bec1de0c9c2e789b3b83004f86575e5a493e0e9bc3e672bb2fd12747822fb7,MNO-C,dLy3ZBX8XrP7JiXEu8ZWKjHHbcVJniMsQGn4Le-AnLo,installed,2,1800008963,controlled_audit_log
aura_rsp,841BC35B8C51831189E8DA87130E1B5E,PROFILE-3cd5df82a4a112ef6d2e,02bec1de0c9c2e789b3b83004f86575e5a493e0e9bc3e672bb2fd12747822fb7,MNO-C,dLy3ZBX8XrP7JiXEu8ZWKjHHbcVJniMsQGn4Le-AnLo,enabled,3,1800008973,controlled_audit_log
standard_rsp,CFCED920654FB5A2E8C4228E5C3EA3E2,PROFILE-d7e58e54308f99f62c97,e47c4dcb44e754010857b00605a9f29f3da24ee34b768eceed16b0873c738cef,MNO-A,89049032000000000000000000000221,downloaded,1,1801208138,controlled_audit_log
standard_rsp,CFCED920654FB5A2E8C4228E5C3EA3E2,PROFILE-d7e58e54308f99f62c97,e47c4dcb44e754010857b00605a9f29f3da24ee34b768eceed16b0873c738cef,MNO-A,89049032000000000000000000000221,installed,2,1801208148,controlled_audit_log
standard_rsp,CFCED920654FB5A2E8C4228E5C3EA3E2,PROFILE-d7e58e54308f99f62c97,e47c4dcb44e754010857b00605a9f29f3da24ee34b768eceed16b0873c738cef,MNO-A,89049032000000000000000000000221,enabled,3,1801208158,controlled_audit_log
aura_rsp,751438919D6F41AB274F6E965EB989FE,PROFILE-d7e58e54308f99f62c97,e47c4dcb44e754010857b00605a9f29f3da24ee34b768eceed16b0873c738cef,MNO-A,Uh7YazKQ-f2mg5u5yOJJaYf7sin6MjZZNNoe0U4tXXQ,downloaded,1,1801208138,controlled_audit_log
aura_rsp,751438919D6F41AB274F6E965EB989FE,PROFILE-d7e58e54308f99f62c97,e47c4dcb44e754010857b00605a9f29f3da24ee34b768eceed16b0873c738cef,MNO-A,Uh7YazKQ-f2mg5u5yOJJaYf7sin6MjZZNNoe0U4tXXQ,installed,2,1801208148,controlled_audit_log
aura_rsp,751438919D6F41AB274F6E965EB989FE,PROFILE-d7e58e54308f99f62c97,e47c4dcb44e754010857b00605a9f29f3da24ee34b768eceed16b0873c738cef,MNO-A,Uh7YazKQ-f2mg5u5yOJJaYf7sin6MjZZNNoe0U4tXXQ,enabled,3,1801208158,controlled_audit_log
standard_rsp,1DD385FA780AFE7346DFA41109C1172A,PROFILE-f47063e8fb8d3f53795a,18d20fab0175b240886efa3aaad73f0f5002332e3b103dd8b71ec137d76b73f4,MNO-A,89049032000000000000000000000098,downloaded,1,1800921245,controlled_audit_log
standard_rsp,1DD385FA780AFE7346DFA41109C1172A,PROFILE-f47063e8fb8d3f53795a,18d20fab0175b240886efa3aaad73f0f5002332e3b103dd8b71ec137d76b73f4,MNO-A,89049032000000000000000000000098,installed,2,1800921255,controlled_audit_log
standard_rsp,1DD385FA780AFE7346DFA41109C1172A,PROFILE-f47063e8fb8d3f53795a,18d20fab0175b240886efa3aaad73f0f5002332e3b103dd8b71ec137d76b73f4,MNO-A,89049032000000000000000000000098,enabled,3,1800921265,controlled_audit_log
aura_rsp,2D42B0419D15FF7A38D4C167099309D4,PROFILE-f47063e8fb8d3f53795a,18d20fab0175b240886efa3aaad73f0f5002332e3b103dd8b71ec137d76b73f4,MNO-A,yOWaKGyIxN-Keufw3I6OBFxndtM-Gccc2h8h6LkFpmg,downloaded,1,1800921245,controlled_audit_log
aura_rsp,2D42B0419D15FF7A38D4C167099309D4,PROFILE-f47063e8fb8d3f53795a,18d20fab0175b240886efa3aaad73f0f5002332e3b103dd8b71ec137d76b73f4,MNO-A,yOWaKGyIxN-Keufw3I6OBFxndtM-Gccc2h8h6LkFpmg,installed,2,1800921255,controlled_audit_log
aura_rsp,2D42B0419D15FF7A38D4C167099309D4,PROFILE-f47063e8fb8d3f53795a,18d20fab0175b240886efa3aaad73f0f5002332e3b103dd8b71ec137d76b73f4,MNO-A,yOWaKGyIxN-Keufw3I6OBFxndtM-Gccc2h8h6LkFpmg,enabled,3,1800921265,controlled_audit_log
standard_rsp,842F82A5950B423658DF681B41259A6C,PROFILE-a2fb68edbf836de0010b,73ec2860dd1213bde5f4f4c343d7f238a8ead79238651bc1a7522076e6e9c906,MNO-C,89049032000000000000000000000002,downloaded,1,1802359588,controlled_audit_log
standard_rsp,842F82A5950B423658DF681B41259A6C,PROFILE-a2fb68edbf836de0010b,73ec2860dd1213bde5f4f4c343d7f238a8ead79238651bc1a7522076e6e9c906,MNO-C,89049032000000000000000000000002,installed,2,1802359598,controlled_audit_log
standard_rsp,842F82A5950B423658DF681B41259A6C,PROFILE-a2fb68edbf836de0010b,73ec2860dd1213bde5f4f4c343d7f238a8ead79238651bc1a7522076e6e9c906,MNO-C,89049032000000000000000000000002,enabled,3,1802359608,controlled_audit_log
aura_rsp,E12E3557CC6F3F1EBE72ACA3DB2EF6E6,PROFILE-a2fb68edbf836de0010b,73ec2860dd1213bde5f4f4c343d7f238a8ead79238651bc1a7522076e6e9c906,MNO-C,YvECM_jMzjb9aqXHPBxD8_hc0sHOzbwEVLuigpMsIvg,downloaded,1,1802359588,controlled_audit_log
aura_rsp,E12E3557CC6F3F1EBE72ACA3DB2EF6E6,PROFILE-a2fb68edbf836de0010b,73ec2860dd1213bde5f4f4c343d7f238a8ead79238651bc1a7522076e6e9c906,MNO-C,YvECM_jMzjb9aqXHPBxD8_hc0sHOzbwEVLuigpMsIvg,installed,2,1802359598,controlled_audit_log
aura_rsp,E12E3557CC6F3F1EBE72ACA3DB2EF6E6,PROFILE-a2fb68edbf836de0010b,73ec2860dd1213bde5f4f4c343d7f238a8ead79238651bc1a7522076e6e9c906,MNO-C,YvECM_jMzjb9aqXHPBxD8_hc0sHOzbwEVLuigpMsIvg,enabled,3,1802359608,controlled_audit_log
standard_rsp,EC7C0802A7D47C0037B8CF3FD8236733,PROFILE-d4a92b01eb8c531a226c,020c7a0d46647542cf03006b866898cad894ec3f387eec7b7c3ae4b92d46ed04,MNO-B,89049032000000000000000000000186,downloaded,1,1801338572,controlled_audit_log
standard_rsp,EC7C0802A7D47C0037B8CF3FD8236733,PROFILE-d4a92b01eb8c531a226c,020c7a0d46647542cf03006b866898cad894ec3f387eec7b7c3ae4b92d46ed04,MNO-B,89049032000000000000000000000186,installed,2,1801338582,controlled_audit_log
standard_rsp,EC7C0802A7D47C0037B8CF3FD8236733,PROFILE-d4a92b01eb8c531a226c,020c7a0d46647542cf03006b866898cad894ec3f387eec7b7c3ae4b92d46ed04,MNO-B,89049032000000000000000000000186,enabled,3,1801338592,controlled_audit_log
aura_rsp,D02FBEBDDA80B94A211910892580B20D,PROFILE-d4a92b01eb8c531a226c,020c7a0d46647542cf03006b866898cad894ec3f387eec7b7c3ae4b92d46ed04,MNO-B,NNzhtqjuqrFxHpy_s4oxH2IeBuoa2y8OFvFfMXPCf7U,downloaded,1,1801338572,controlled_audit_log
aura_rsp,D02FBEBDDA80B94A211910892580B20D,PROFILE-d4a92b01eb8c531a226c,020c7a0d46647542cf03006b866898cad894ec3f387eec7b7c3ae4b92d46ed04,MNO-B,NNzhtqjuqrFxHpy_s4oxH2IeBuoa2y8OFvFfMXPCf7U,installed,2,1801338582,controlled_audit_log
aura_rsp,D02FBEBDDA80B94A211910892580B20D,PROFILE-d4a92b01eb8c531a226c,020c7a0d46647542cf03006b866898cad894ec3f387eec7b7c3ae4b92d46ed04,MNO-B,NNzhtqjuqrFxHpy_s4oxH2IeBuoa2y8OFvFfMXPCf7U,enabled,3,1801338592,controlled_audit_log
standard_rsp,7F06840256415E56A37AA5DF6B23BD0C,PROFILE-78bb019b1c7395a1b19d,5cca8c3dade693d73b3b57197c4acad34de22f4200250599713552a2e318428b,MNO-C,89049032000000000000000000000032,downloaded,1,1802156116,controlled_audit_log
standard_rsp,7F06840256415E56A37AA5DF6B23BD0C,PROFILE-78bb019b1c7395a1b19d,5cca8c3dade693d73b3b57197c4acad34de22f4200250599713552a2e318428b,MNO-C,89049032000000000000000000000032,installed,2,1802156126,controlled_audit_log
standard_rsp,7F06840256415E56A37AA5DF6B23BD0C,PROFILE-78bb019b1c7395a1b19d,5cca8c3dade693d73b3b57197c4acad34de22f4200250599713552a2e318428b,MNO-C,89049032000000000000000000000032,enabled,3,1802156136,controlled_audit_log
aura_rsp,FE48C4186C97F48DBBC7707020EF3A9E,PROFILE-78bb019b1c7395a1b19d,5cca8c3dade693d73b3b57197c4acad34de22f4200250599713552a2e318428b,MNO-C,aWjpe7gW1aw3LxXN-AoFTRvsaMDmCIzXWL0oYHQOzX8,downloaded,1,1802156116,controlled_audit_log
aura_rsp,FE48C4186C97F48DBBC7707020EF3A9E,PROFILE-78bb019b1c7395a1b19d,5cca8c3dade693d73b3b57197c4acad34de22f4200250599713552a2e318428b,MNO-C,aWjpe7gW1aw3LxXN-AoFTRvsaMDmCIzXWL0oYHQOzX8,installed,2,1802156126,controlled_audit_log
aura_rsp,FE48C4186C97F48DBBC7707020EF3A9E,PROFILE-78bb019b1c7395a1b19d,5cca8c3dade693d73b3b57197c4acad34de22f4200250599713552a2e318428b,MNO-C,aWjpe7gW1aw3LxXN-AoFTRvsaMDmCIzXWL0oYHQOzX8,enabled,3,1802156136,controlled_audit_log
standard_rsp,B6D2CE548BAF936AE6D975D68B2E57BE,PROFILE-e9cfb5b618dff356f0e2,694e4e0048bde39dc57b1c16c4e415d3f691acccdf8e435d026aee4acd20317f,MNO-B,89049032000000000000000000000244,downloaded,1,1801619413,controlled_audit_log
standard_rsp,B6D2CE548BAF936AE6D975D68B2E57BE,PROFILE-e9cfb5b618dff356f0e2,694e4e0048bde39dc57b1c16c4e415d3f691acccdf8e435d026aee4acd20317f,MNO-B,89049032000000000000000000000244,installed,2,1801619423,controlled_audit_log
standard_rsp,B6D2CE548BAF936AE6D975D68B2E57BE,PROFILE-e9cfb5b618dff356f0e2,694e4e0048bde39dc57b1c16c4e415d3f691acccdf8e435d026aee4acd20317f,MNO-B,89049032000000000000000000000244,enabled,3,1801619433,controlled_audit_log
aura_rsp,F2A4B2A902153C5BD75BC25341D8E74B,PROFILE-e9cfb5b618dff356f0e2,694e4e0048bde39dc57b1c16c4e415d3f691acccdf8e435d026aee4acd20317f,MNO-B,nckkaeK08PAMvjNG3iNXHYMyYOGHT17QDV5wP3Bf5FQ,downloaded,1,1801619413,controlled_audit_log
aura_rsp,F2A4B2A902153C5BD75BC25341D8E74B,PROFILE-e9cfb5b618dff356f0e2,694e4e0048bde39dc57b1c16c4e415d3f691acccdf8e435d026aee4acd20317f,MNO-B,nckkaeK08PAMvjNG3iNXHYMyYOGHT17QDV5wP3Bf5FQ,installed,2,1801619423,controlled_audit_log
aura_rsp,F2A4B2A902153C5BD75BC25341D8E74B,PROFILE-e9cfb5b618dff356f0e2,694e4e0048bde39dc57b1c16c4e415d3f691acccdf8e435d026aee4acd20317f,MNO-B,nckkaeK08PAMvjNG3iNXHYMyYOGHT17QDV5wP3Bf5FQ,enabled,3,1801619433,controlled_audit_log
standard_rsp,2020B1A58B17822059774B676A5FFDE5,PROFILE-1fe97cf97ec3278804f7,2e8d0c5beb2c3940d4436238b5ecd90557b6376847e6915ef49125074354df42,MNO-B,89049032000000000000000000000008,downloaded,1,1800289066,controlled_audit_log
standard_rsp,2020B1A58B17822059774B676A5FFDE5,PROFILE-1fe97cf97ec3278804f7,2e8d0c5beb2c3940d4436238b5ecd90557b6376847e6915ef49125074354df42,MNO-B,89049032000000000000000000000008,installed,2,1800289076,controlled_audit_log
standard_rsp,2020B1A58B17822059774B676A5FFDE5,PROFILE-1fe97cf97ec3278804f7,2e8d0c5beb2c3940d4436238b5ecd90557b6376847e6915ef49125074354df42,MNO-B,89049032000000000000000000000008,enabled,3,1800289086,controlled_audit_log
aura_rsp,F2B56AE15ACC9BAC746B6BB24F685758,PROFILE-1fe97cf97ec3278804f7,2e8d0c5beb2c3940d4436238b5ecd90557b6376847e6915ef49125074354df42,MNO-B,cdAjSUfgBlHBhoSqLM0ert1Orc6MvZpyTk9d9wpUhOk,downloaded,1,1800289066,controlled_audit_log
aura_rsp,F2B56AE15ACC9BAC746B6BB24F685758,PROFILE-1fe97cf97ec3278804f7,2e8d0c5beb2c3940d4436238b5ecd90557b6376847e6915ef49125074354df42,MNO-B,cdAjSUfgBlHBhoSqLM0ert1Orc6MvZpyTk9d9wpUhOk,installed,2,1800289076,controlled_audit_log
aura_rsp,F2B56AE15ACC9BAC746B6BB24F685758,PROFILE-1fe97cf97ec3278804f7,2e8d0c5beb2c3940d4436238b5ecd90557b6376847e6915ef49125074354df42,MNO-B,cdAjSUfgBlHBhoSqLM0ert1Orc6MvZpyTk9d9wpUhOk,enabled,3,1800289086,controlled_audit_log
standard_rsp,2BA3EF5FAEDBAFD8F1197DA6AFE63545,PROFILE-c9196ce55b5e652649ab,c2803ecb787b1cf43d6a172f603815a3e47ce2f1ab103d13507b5f4b32c87d12,MNO-A,89049032000000000000000000000194,downloaded,1,1800286724,controlled_audit_log
standard_rsp,2BA3EF5FAEDBAFD8F1197DA6AFE63545,PROFILE-c9196ce55b5e652649ab,c2803ecb787b1cf43d6a172f603815a3e47ce2f1ab103d13507b5f4b32c87d12,MNO-A,89049032000000000000000000000194,installed,2,1800286734,controlled_audit_log
standard_rsp,2BA3EF5FAEDBAFD8F1197DA6AFE63545,PROFILE-c9196ce55b5e652649ab,c2803ecb787b1cf43d6a172f603815a3e47ce2f1ab103d13507b5f4b32c87d12,MNO-A,89049032000000000000000000000194,enabled,3,1800286744,controlled_audit_log
aura_rsp,27954596408937304968873934B42EFF,PROFILE-c9196ce55b5e652649ab,c2803ecb787b1cf43d6a172f603815a3e47ce2f1ab103d13507b5f4b32c87d12,MNO-A,ZuuAnGqmtydIfHvzGR4FMobYscQ13x8mbgh9o-Ez8so,downloaded,1,1800286724,controlled_audit_log
aura_rsp,27954596408937304968873934B42EFF,PROFILE-c9196ce55b5e652649ab,c2803ecb787b1cf43d6a172f603815a3e47ce2f1ab103d13507b5f4b32c87d12,MNO-A,ZuuAnGqmtydIfHvzGR4FMobYscQ13x8mbgh9o-Ez8so,installed,2,1800286734,controlled_audit_log
aura_rsp,27954596408937304968873934B42EFF,PROFILE-c9196ce55b5e652649ab,c2803ecb787b1cf43d6a172f603815a3e47ce2f1ab103d13507b5f4b32c87d12,MNO-A,ZuuAnGqmtydIfHvzGR4FMobYscQ13x8mbgh9o-Ez8so,enabled,3,1800286744,controlled_audit_log
standard_rsp,91E06D2C4507C0ACD60B0A744E30497C,PROFILE-70f58f53253f852efa14,9595c75c04e434222070a94eca063afd579b9f3bbaef040ff5874e155aed089e,MNO-D,89049032000000000000000000000048,downloaded,1,1802064851,controlled_audit_log
standard_rsp,91E06D2C4507C0ACD60B0A744E30497C,PROFILE-70f58f53253f852efa14,9595c75c04e434222070a94eca063afd579b9f3bbaef040ff5874e155aed089e,MNO-D,89049032000000000000000000000048,installed,2,1802064861,controlled_audit_log
standard_rsp,91E06D2C4507C0ACD60B0A744E30497C,PROFILE-70f58f53253f852efa14,9595c75c04e434222070a94eca063afd579b9f3bbaef040ff5874e155aed089e,MNO-D,89049032000000000000000000000048,enabled,3,1802064871,controlled_audit_log
aura_rsp,BFF2A8A65A44685833017AF2B5DE5EB4,PROFILE-70f58f53253f852efa14,9595c75c04e434222070a94eca063afd579b9f3bbaef040ff5874e155aed089e,MNO-D,_WqQia-2DStb6ZuUv1WLrUjZn_ISKMP-rTXNyrsW1Ks,downloaded,1,1802064851,controlled_audit_log
aura_rsp,BFF2A8A65A44685833017AF2B5DE5EB4,PROFILE-70f58f53253f852efa14,9595c75c04e434222070a94eca063afd579b9f3bbaef040ff5874e155aed089e,MNO-D,_WqQia-2DStb6ZuUv1WLrUjZn_ISKMP-rTXNyrsW1Ks,installed,2,1802064861,controlled_audit_log
aura_rsp,BFF2A8A65A44685833017AF2B5DE5EB4,PROFILE-70f58f53253f852efa14,9595c75c04e434222070a94eca063afd579b9f3bbaef040ff5874e155aed089e,MNO-D,_WqQia-2DStb6ZuUv1WLrUjZn_ISKMP-rTXNyrsW1Ks,enabled,3,1802064871,controlled_audit_log
standard_rsp,A0B1CEDE4C25481632A676C370833566,PROFILE-b1893c85a38bfa662f66,1846cfec4be985303b88d49f632cf65351541de7ac8dcb4c484b912cc3a6eab4,MNO-A,89049032000000000000000000000047,downloaded,1,1802064805,controlled_audit_log
standard_rsp,A0B1CEDE4C25481632A676C370833566,PROFILE-b1893c85a38bfa662f66,1846cfec4be985303b88d49f632cf65351541de7ac8dcb4c484b912cc3a6eab4,MNO-A,89049032000000000000000000000047,installed,2,1802064815,controlled_audit_log
standard_rsp,A0B1CEDE4C25481632A676C370833566,PROFILE-b1893c85a38bfa662f66,1846cfec4be985303b88d49f632cf65351541de7ac8dcb4c484b912cc3a6eab4,MNO-A,89049032000000000000000000000047,enabled,3,1802064825,controlled_audit_log
aura_rsp,AEE3D554929B3A9BDC54C1E0D796D74C,PROFILE-b1893c85a38bfa662f66,1846cfec4be985303b88d49f632cf65351541de7ac8dcb4c484b912cc3a6eab4,MNO-A,TbDpWBfHRWeksg7QYq4L_Z-Jy1-6hWL8fp7C6RlQzDU,downloaded,1,1802064805,controlled_audit_log
aura_rsp,AEE3D554929B3A9BDC54C1E0D796D74C,PROFILE-b1893c85a38bfa662f66,1846cfec4be985303b88d49f632cf65351541de7ac8dcb4c484b912cc3a6eab4,MNO-A,TbDpWBfHRWeksg7QYq4L_Z-Jy1-6hWL8fp7C6RlQzDU,installed,2,1802064815,controlled_audit_log
aura_rsp,AEE3D554929B3A9BDC54C1E0D796D74C,PROFILE-b1893c85a38bfa662f66,1846cfec4be985303b88d49f632cf65351541de7ac8dcb4c484b912cc3a6eab4,MNO-A,TbDpWBfHRWeksg7QYq4L_Z-Jy1-6hWL8fp7C6RlQzDU,enabled,3,1802064825,controlled_audit_log
standard_rsp,740A6F10B1619FA531A9B8789882CF44,PROFILE-99a214c711fd4c35a62d,4e7abe745f3fe7b666a9bfbbfcd362d8d69e41a8617759ca29871539ed443941,MNO-B,89049032000000000000000000000203,downloaded,1,1800931837,controlled_audit_log
standard_rsp,740A6F10B1619FA531A9B8789882CF44,PROFILE-99a214c711fd4c35a62d,4e7abe745f3fe7b666a9bfbbfcd362d8d69e41a8617759ca29871539ed443941,MNO-B,89049032000000000000000000000203,installed,2,1800931847,controlled_audit_log
standard_rsp,740A6F10B1619FA531A9B8789882CF44,PROFILE-99a214c711fd4c35a62d,4e7abe745f3fe7b666a9bfbbfcd362d8d69e41a8617759ca29871539ed443941,MNO-B,89049032000000000000000000000203,enabled,3,1800931857,controlled_audit_log
aura_rsp,69EA5DBAA4D8C05975637E0B889FFBC8,PROFILE-99a214c711fd4c35a62d,4e7abe745f3fe7b666a9bfbbfcd362d8d69e41a8617759ca29871539ed443941,MNO-B,kcbRZTueVL5v8l7vtoc9siZYgEwscY2t9VtvCCv37_E,downloaded,1,1800931837,controlled_audit_log
aura_rsp,69EA5DBAA4D8C05975637E0B889FFBC8,PROFILE-99a214c711fd4c35a62d,4e7abe745f3fe7b666a9bfbbfcd362d8d69e41a8617759ca29871539ed443941,MNO-B,kcbRZTueVL5v8l7vtoc9siZYgEwscY2t9VtvCCv37_E,installed,2,1800931847,controlled_audit_log
aura_rsp,69EA5DBAA4D8C05975637E0B889FFBC8,PROFILE-99a214c711fd4c35a62d,4e7abe745f3fe7b666a9bfbbfcd362d8d69e41a8617759ca29871539ed443941,MNO-B,kcbRZTueVL5v8l7vtoc9siZYgEwscY2t9VtvCCv37_E,enabled,3,1800931857,controlled_audit_log
standard_rsp,571456E90FD8B94BF72347F574E1B90A,PROFILE-3e4b57aa3d42bc2974b2,5154f932fed97184b448ebe2b72d23c2bc07591927dd6727a00ba3ec7d28497b,MNO-A,89049032000000000000000000000174,downloaded,1,1801013116,controlled_audit_log
standard_rsp,571456E90FD8B94BF72347F574E1B90A,PROFILE-3e4b57aa3d42bc2974b2,5154f932fed97184b448ebe2b72d23c2bc07591927dd6727a00ba3ec7d28497b,MNO-A,89049032000000000000000000000174,installed,2,1801013126,controlled_audit_log
standard_rsp,571456E90FD8B94BF72347F574E1B90A,PROFILE-3e4b57aa3d42bc2974b2,5154f932fed97184b448ebe2b72d23c2bc07591927dd6727a00ba3ec7d28497b,MNO-A,89049032000000000000000000000174,enabled,3,1801013136,controlled_audit_log
aura_rsp,ABCC7EDB5204EDD292505257C4FE6098,PROFILE-3e4b57aa3d42bc2974b2,5154f932fed97184b448ebe2b72d23c2bc07591927dd6727a00ba3ec7d28497b,MNO-A,6oBSPNfZjUI8umNNLUjbX1TMrPBZHkqKBVGRWDf4Z0w,downloaded,1,1801013116,controlled_audit_log
aura_rsp,ABCC7EDB5204EDD292505257C4FE6098,PROFILE-3e4b57aa3d42bc2974b2,5154f932fed97184b448ebe2b72d23c2bc07591927dd6727a00ba3ec7d28497b,MNO-A,6oBSPNfZjUI8umNNLUjbX1TMrPBZHkqKBVGRWDf4Z0w,installed,2,1801013126,controlled_audit_log
