protocol_mode,transaction_id,I_ac,sid,pid_h,op,mno,profile_id,profile_hash,profile_size,authentication_result,download_result,install_result,event_time_unix,network_egress,smdpp,eid,euicc_certificate_fingerprint,euicc_public_key_fingerprint,euicc_signature_hash,matching_id,server_challenge,nu,lph,opid,vk_t,proof_hash,Bind_t_hash,session_public_key
standard_rsp,8EA2F206F6A806217D11922763913EF9,MID-1B74C6783BE0CAD809D0C1C97A7BE844,aura-smdpp.test,f5d0c1feddf4dcdeb02616825f14b2b16a0b2e2ec2a025f3a2e94c3ea3519fc5,download,MNO-A,PROFILE-92c6ecf0cf6cd628ef1c,f5d0c1feddf4dcdeb02616825f14b2b16a0b2e2ec2a025f3a2e94c3ea3519fc5,12207,accepted,completed,confirmed,1800957304,198.51.100.10,shared-smdpp.test,89049032000000000000000000000024,f9a17235c5414f74bcba6196a22e9d81c8f0a125c7ac94696bfc1264d88a54c0,b8bb7eddad838781139ef1eddcc28c728c01c6af35d8d950263f4690fbf270b6,273198e9ba9c0bbdaea1e0feaeca17984810b3c23f32e8e3ae0649422b28c49b,MID-1B74C6783BE0CAD809D0C1C97A7BE844,e94d3dc451efa7cbfb7c76a7cfd33bc6,,,,,,,
aura_rsp,359B28A080706798F97ACD02ADA61382,IAC-118D2D1A583F9F853E34F1E8C4ACDBA7,aura-smdpp.test,f5d0c1feddf4dcdeb02616825f14b2b16a0b2e2ec2a025f3a2e94c3ea3519fc5,download,MNO-A,PROFILE-92c6ecf0cf6cd628ef1c,f5d0c1feddf4dcdeb02616825f14b2b16a0b2e2ec2a025f3a2e94c3ea3519fc5,12207,accepted,completed,confirmed,1800957304,198.51.100.10,shared-smdpp.test,,,,,,,n2Vk-JjTGRgw2R2N8xFiflsxlhvcS523RRDZM_6RseARroqq453y2tI-A9nXeM-v,-Zcm-ZXdr1sD1S4D2eaYNg9bE6nLUjNvbe03B-D3fUA,5H7MpZPPtk1FVLwx5rc_XA,TS3gho6NGDq5H5ZRSrgtpnOXSXZmI50ZnLov28PUwlY,971aaf237c7f6d66a4425b1e9a5f9ca1518d59fdb5303a641f37da635f91caaf,02979543dc1ad6ac0b43ad74799160c640d9fd64bf861c93b82c90bb80fa8328,RBEirrmHznEgYH2d2zvM4KooHm4x32JzWDnif3-Pp9Z_WkCPt82wYU41-NDc2HbIW_OLNP4RWQ8SaKsbdtLjSU4
standard_rsp,CCE26C14792716EA01FEBE9D2CBD5ACC,MID-7A9F47F2489ABAC264AE78C608DCD3AA,aura-smdpp.test,921e97164c221d57110ab15e278098c55d31f014bf8646db92c794066efaff23,download,MNO-A,PROFILE-a7b921846b5ed02b8e92,921e97164c221d57110ab15e278098c55d31f014bf8646db92c794066efaff23,12207,accepted,completed,confirmed,1801295439,198.51.100.10,shared-smdpp.test,89049032000000000000000000000141,3080e817f3273fc4716d6dc6d3ce68baa2bf91521810003cef41da9173d96791,43db42a25e40072c5608b785bdd1105f7cfaeff678a041d903f4bcdc755d13aa,2a8895b482c2c90ec6274b0d6c2134e6abc6895791811efe50387a82d2eaacc4,MID-7A9F47F2489ABAC264AE78C608DCD3AA,41b906dc4126034507211bae2d8d45bc,,,,,,,
aura_rsp,F4069BBA8EF45DD0569924BB0CBE779F,IAC-8F5E90F431BC25F288D66C2A83849564,aura-smdpp.test,921e97164c221d57110ab15e278098c55d31f014bf8646db92c794066efaff23,download,MNO-A,PROFILE-a7b921846b5ed02b8e92,921e97164c221d57110ab15e278098c55d31f014bf8646db92c794066efaff23,12207,accepted,completed,confirmed,1801295439,198.51.100.10,shared-smdpp.test,,,,,,,TrunteujGU0WtOJQC5m8e7SBmFpMxukf65ZEVhIVpYo7s2snXrHjzcsCSgi-iydG,0DWUmSs8FmUWyriv0vUB9KTkTUUmiGo-S-CYNbmxdtw,7Yj3_AxgmchHUJyaZJp6cQ,Bm1ukluxmKU1wYBvH6_ZLbOFOJZjrXCGXdfeyh0eRXQ,c778a0572fcfe31fa566ebb3d9f8cb96862864de0782c0c56579de6a387d26e4,76c43d928c599607c3e5ddfd05929061c5cf4c939a2fb43b844724ad3ef2fa6c,uYQYOOSK1-Uh5F8yW8iz7gv1Fp2vy1I5c_wMdo_QnrnxQ57MDJ1267WTHnO8w0GXo9yqhxfIWv47DPg_RLsfqcM
standard_rsp,75FFE5B3F5D82ABD013F87E65BE24419,MID-0169062B1ACD6996A82E13CA9EB36135,aura-smdpp.test,a9e5ac2eb80381fad65271132f22c7bbf20fe4d86fc1cdfcd50a1881513cdc61,download,MNO-B,PROFILE-1900fb37e3108dd20915,a9e5ac2eb80381fad65271132f22c7bbf20fe4d86fc1cdfcd50a1881513cdc61,12207,accepted,completed,confirmed,1801879947,198.51.100.10,shared-smdpp.test,89049032000000000000000000000134,87be0cb789f93839c2ff9f719de0f4a9628e4a9c5df7b11d96f13a67c3640ff7,8e6c02b784a51077d52e5c5205a19715ba455184d4c173a2882eae7ae648a41e,84f4d658914af70d8b662a997be4320ec3c4969dcff855c2c265f4e86a2492d9,MID-0169062B1ACD6996A82E13CA9EB36135,f3f81707354c9cb9a6d0d98e4ece4f91,,,,,,,
aura_rsp,C6FED90F679A42BD5D795B8FFD534711,IAC-90B71D052A9F7A902344932A59ACF1BC,aura-smdpp.test,a9e5ac2eb80381fad65271132f22c7bbf20fe4d86fc1cdfcd50a1881513cdc61,download,MNO-B,PROFILE-1900fb37e3108dd20915,a9e5ac2eb80381fad65271132f22c7bbf20fe4d86fc1cdfcd50a1881513cdc61,12207,accepted,completed,confirmed,1801879947,198.51.100.10,shared-smdpp.test,,,,,,,T6ncxMen5BJMJbPbEkrmyF36p_qQKRfBUBMWkR7b54nQaVbRUof0uj7a2DKCBhUr,0DHgz8KDQyTG211_oz3h-Qcl6xu7GZDJeP8rm4PLUnY,s1wXf6163gf15m8IS53RgA,0Qhk9_0ZQnuymAxfRMr4Vp11c_ok32XGN7N89RWVJyc,155903c694829bfad1a51a9cbecc9507387fb371fe90ed55b048016e072b81eb,9eed14a6309a5f63cc62f99c64023ccd3bcfe102a8f2e89b1cc5fddcf68fa9ec,F3cwWeuUgbxm9Qxs4tNsxdzrnMBp27dpmseiFV8sK_PbJXOyx5miXwBxBNVkR5vLG57-5I4WDtnJY3O__9anPyY
standard_rsp,BA22DFE691CBB58B1EEAC2C20ED19C63,MID-BB48D3A89656AD70AB21D1A45F9E9C1F,aura-smdpp.test,333478d1509e1381b6e4d333241c108ef9ea47107a4581076debaab088e58d36,download,MNO-B,PROFILE-484c22d0df1a766bde6e,333478d1509e1381b6e4d333241c108ef9ea47107a4581076debaab088e58d36,12207,accepted,completed,confirmed,1802299187,198.51.100.10,shared-smdpp.test,89049032000000000000000000000042,e9a9c7852b08ed1fe1ca6bd59b2d4c0413081c410de91e633b2158b14420dacd,2d09e1e729b1557305db2733ff026448cb1f7ef1470e30df1f72b257dbe59bbb,1feb951e30b720d2973da6a5ac95ec04e65280024f45122de023d9398983df2f,MID-BB48D3A89656AD70AB21D1A45F9E9C1F,b1072a7e8f3494a64a4a37951b3b85f0,,,,,,,
aura_rsp,C75D018A0795835217CBEBCD1944D294,IAC-2376997AA4802B923F4D802A3F6EC2D6,aura-smdpp.test,333478d1509e1381b6e4d333241c108ef9ea47107a4581076debaab088e58d36,download,MNO-B,PROFILE-484c22d0df1a766bde6e,333478d1509e1381b6e4d333241c108ef9ea47107a4581076debaab088e58d36,12207,accepted,completed,confirmed,1802299187,198.51.100.10,shared-smdpp.test,,,,,,,jRm9X2nodSv0T8_ERkFOFq-vZzEfbTjH1mlx7yq6fJWGR-ICHTw0XHUCf0xM1PkL,HcTWdvuOYAEi8KDeXGoWgl3DdjPePVh-WG1byWzFtgw,qqfiw9aQX0jaGCPBrlNShw,pI4uCLffSGwfa3yPN6SNhgUQPp2QEIENR0qXmbYUND4,09c35a02f6806b4ba9e379deca112010e00259b9b532ee13e920adbb8cea718d,c628d751a94266d3643b914a6fbfae86cf5d9754cc4885320cddd092088bb50b,NVhsLYqOcLjgzkiiBrW2tRhovQCIM2W94HnRXTxp0AQ-Z--UvvlfpteVgQx2noOJXRvZyD-fWC6_dv_cogVctIY
standard_rsp,5C2BDF6DD9214C290F4CA37037E210D8,MID-8432BD6CD87BB5108C4F93DFA7459F21,aura-smdpp.test,b5814e5f3c6bf3335c847cf4dbb70e69150998c60265c685f1d4e2440108f770,download,MNO-C,PROFILE-b15db7113e7ad3004bf8,b5814e5f3c6bf3335c847cf4dbb70e69150998c60265c685f1d4e2440108f770,12207,accepted,completed,confirmed,1801293182,198.51.100.10,shared-smdpp.test,89049032000000000000000000000097,72eb9a591e637c0aced45632b5bd778cf60644428ca98cfb624c45924c72cddd,394049f7a20cd87ae2e67f72a8f19c0203c6543777a8578e0b2e30b66bf86823,e9616f022394bc5fb87baa7d1bc892dc943fda1b236125e599a8ed2a5505c814,MID-8432BD6CD87BB5108C4F93DFA7459F21,dac05d06c6dd8d75aa2ddd62062463cc,,,,,,,
aura_rsp,7D168F1E7982C0872DC4CFC7DF9201C1,IAC-2F232DC5395041BDE6A3B3598D58E8A5,aura-smdpp.test,b5814e5f3c6bf3335c847cf4dbb70e69150998c60265c685f1d4e2440108f770,download,MNO-C,PROFILE-b15db7113e7ad3004bf8,b5814e5f3c6bf3335c847cf4dbb70e69150998c60265c685f1d4e2440108f770,12207,accepted,completed,confirmed,1801293182,198.51.100.10,shared-smdpp.test,,,,,,,oTrc18cfB02vI1HctAngM9C65JJycWnDhOlIn_J4InnBLLEpTlIoYkCIwHAdmwbX,ndocN3pOZpuHWPfxAPA-k-8ZxSWy3MorexYQBLic8Ko,zDsK_BrsKjQtEF25Jstl4w,uLpOmLThzHnPFcP--RaKbq8ka_v4wIkc80tuAAPqqYg,cb24f1321825334602c7095c8b87069cdf38575d7e488769d6d87b0a311555b3,24f3e491ff93782e9cf1dcf3c8d889cdfa3d145560c8d002ca1650f77ec362ee,5ajbg4J7q-rZcjDrSAJ6bfKptHY4ep8kTPiS9sJ9z7idQK4yNRWTdaMqAL7oPbnwXfi4G95FB7NDJoari5syZG8
standard_rsp,FCAF05C43015A3DA4C5688C26376B4C0,MID-8178185F8327CB7A4BA7D8B8A690CCC1,aura-smdpp.test,fc2ced25648ac372708c78224fed487a0cdbb49445771b14676ab034a34b4cd4,download,MNO-D,PROFILE-e23bc2510639d120b461,fc2ced25648ac372708c78224fed487a0cdbb49445771b14676ab034a34b4cd4,12207,accepted,completed,confirmed,1800174828,198.51.100.10,shared-smdpp.test,89049032000000000000000000000183,cd74d5ff3797191cd4d17698cdeaaa12fa061bfd1b6dd90a62156da3c39998e3,6a31f23860a50eab6e69f68a560d9b8a6de1d4577f79cb2a169238e57ca4c684,1e1711af426cf59440d0c69400aacb6f8c7628415a4096f7a82f603e9c4b0980,MID-8178185F8327CB7A4BA7D8B8A690CCC1,81978ce8d0d4854f0bcb0ae564f67b16,,,,,,,
aura_rsp,C6BC435868D0B507152A798166FF3D1E,IAC-7CB40E45D47D741BAD3D4FC8BFA85984,aura-smdpp.test,fc2ced25648ac372708c78224fed487a0cdbb49445771b14676ab034a34b4cd4,download,MNO-D,PROFILE-e23bc2510639d120b461,fc2ced25648ac372708c78224fed487a0cdbb49445771b14676ab034a34b4cd4,12207,accepted,completed,confirmed,1800174828,198.51.100.10,shared-smdpp.test,,,,,,,xSaBoDvjnep_XHFewl2iFgQhwoMLcWGOhDDyWZtgDOdlbyWuhj4fzuGjQHc9XqwT,AaBVEBWaXB0Z59VpfIFNFWq5U4F2dSR9K_v_v2ZR04s,r4Pb8FhPqM0af2TN9EctsQ,26JiDJOdeb_SKaOLkTJtwUVKzon0grDvNrt_7TpY10Y,566bf552e5c4f67b4a4767e824d6c5f0b10d416113d102b00dfdc1673b99b191,8e0bdd40bbb04fae9e83689c9f6edab2078f6ac9906aabab4177c23242e122bc,9-WzWVMbATusgfHNOowjOH_Szn-nRKncooUiINQxKhbItOY5fC6rcuiU3O4Xdq0gSPhFradReL4wHTy8OtD8Is4
standard_rsp,3228956780C4B21D66CAE06BE9757FF1,MID-B23DCE9026FA7E3BFCE2767A87C92209,aura-smdpp.test,5a3122039880ffab99162d5cdd54e2ea119fd876cbbf411ccf8a4280fe28542c,download,MNO-A,PROFILE-16fa3c0c36c5d836b664,5a3122039880ffab99162d5cdd54e2ea119fd876cbbf411ccf8a4280fe28542c,12207,accepted,completed,confirmed,1801282164,198.51.100.10,shared-smdpp.test,89049032000000000000000000000172,56b04cf6e28bd895bec0d921862e373a66bf81343b9192c77adedc187b83c64d,9feca3d4aa3629d4ab39fba17e376dd695b660020c04749c7d713739ce919e59,cbaf853cffb03e6b4bf04591ae4724e8a6b5c53bca0b6da448c2e0a569c117cf,MID-B23DCE9026FA7E3BFCE2767A87C92209,8bef4c7f15fe8c386d1e1f318f5a5c80,,,,,,,
aura_rsp,2319BC1534B780AC0965B7BB600F74CB,IAC-BF5659F882595AD08E9FC73F195A26E8,aura-smdpp.test,5a3122039880ffab99162d5cdd54e2ea119fd876cbbf411ccf8a4280fe28542c,download,MNO-A,PROFILE-16fa3c0c36c5d836b664,5a3122039880ffab99162d5cdd54e2ea119fd876cbbf411ccf8a4280fe28542c,12207,accepted,completed,confirmed,1801282164,198.51.100.10,shared-smdpp.test,,,,,,,QLoM0s89ngUEuCPeEuIHu4WQkva6R1MIi958IqmmEL_IJGq6IXyY0MV353Rzp4y1,x1T4jRPCVUHKTIPOeoOTU414RY9u5Fhs6Zq0Kx9Yqlc,nPqsReAiTT7SRfCA7m4Qsw,OjnO7CGTI9KGP2kbrgX2vT-XyW4fRCKiCaci7cmnTBk,9cc86cb3b78239036b047beba649402af6bab927be194647dcf5dbd52182df90,783d744fee54232559fa066527502a1942216e4122eb785219cb9f9f789b78ee,ZdcVTU-Ib9YXhdAJESWGv4ZpH7Lq74OeJuD6iCEoDURgJ68p3Tap0XchKimSJHQvaWJUtQPh8S9K5W62ZnUvHdg
standard_rsp,A51FA4ACCCF18DDDC82535EF545C578D,MID-0EAF4F9EBE27AABC43DAF21D03AF015A,aura-smdpp.test,d6aac46c056aead8b73fbeac15ac691aa22cd1c83f9af7a9a56d00342eaf4caf,download,MNO-D,PROFILE-3523a936befb19b5cf87,d6aac46c056aead8b73fbeac15ac691aa22cd1c83f9af7a9a56d00342eaf4caf,12207,accepted,completed,confirmed,1800009154,198.51.100.10,shared-smdpp.test,89049032000000000000000000000155,08d3cdb970706a445a246dd297054470b24c35dd5e47bf07f2dbf35852f5a59b,4b9ddaa04c030d11dbae14459c00d237566d410f94d980f653907b4d7a13d197,cfbf97df73b511fa864092170c6cabd7f14df0fdae11717c1ae0ea82f3aed335,MID-0EAF4F9EBE27AABC43DAF21D03AF015A,10051693b465fa855707a23ec3aab012,,,,,,,
aura_rsp,070B58DDD26E097097F3F868B8E40990,IAC-DA30F28649F2256F14DBFD7A91F58003,aura-smdpp.test,d6aac46c056aead8b73fbeac15ac691aa22cd1c83f9af7a9a56d00342eaf4caf,download,MNO-D,PROFILE-3523a936befb19b5cf87,d6aac46c056aead8b73fbeac15ac691aa22cd1c83f9af7a9a56d00342eaf4caf,12207,accepted,completed,confirmed,1800009154,198.51.100.10,shared-smdpp.test,,,,,,,-XqmtDkDs-8x7m-h4nzVaNvyxIMiO6EXQiAES3WSRB8UoSC_mHcZH5dVCeovgv_B,zy87sQajChxcZQhttU8Dmlr2bglmH0vB5r6DQJRIS5M,3u5KYgfkrZf-POASwesQUg,8oB8MGMcE0j0mTvucaB-MmuVkIe5BeLXcQsvql2ZTbk,f864b4ad06ac81c038147a01178f19b63fd4f05e1f024a5e69b43cc495f2f839,31ef2da4cf804f0a7db7b4512d60887ded101ef60b25315bc6c04ccdf3f54ec3,u6d5G5uTJ33-ETzCr2V3BqIarOO2HARQDAFLh2valqF3m2_I89Euh2ERk1LviiW6UaeMNFgeAIOd887IWk_aZt4
standard_rsp,DD40D8F8CD30814AD396DB80E527EC18,MID-1CB2B6985726658E61DF531F775BBE7E,aura-smdpp.test,dc9017aa6372fb7cfe672ee7df77ba3ce9d0b75193b829a2f0fbd78b48e7be4b,download,MNO-D,PROFILE-891225a245ba76c45777,dc9017aa6372fb7cfe672ee7df77ba3ce9d0b75193b829a2f0fbd78b48e7be4b,12207,accepted,completed,confirmed,1800449175,198.51.100.10,shared-smdpp.test,89049032000000000000000000000132,6efa75ccd1e9990226eb0be8d1adc25985b146ba9a95149d0d37aa3cdad2893f,dc4635c0315e1716a3c6586ea588c63f2262cf7007084f04a8ef2975497eccf6,4616a38ffc71f4462c1defa8dd708a5bc5f36c8ab52c3083b9a14078c261bfba,MID-1CB2B6985726658E61DF531F775BBE7E,c3d156e7e32eb090950d90f0242a03e1,,,,,,,
aura_rsp,98B639E5250774D053E11F89E2DE5979,IAC-C94E366EFEA201A6D635485F7FC5C811,aura-smdpp.test,dc9017aa6372fb7cfe672ee7df77ba3ce9d0b75193b829a2f0fbd78b48e7be4b,download,MNO-D,PROFILE-891225a245ba76c45777,dc9017aa6372fb7cfe672ee7df77ba3ce9d0b75193b829a2f0fbd78b48e7be4b,12207,accepted,completed,confirmed,1800449175,198.51.100.10,shared-smdpp.test,,,,,,,6B2-RRHbIOjc8Zty9UnhSlhKXVTqGG2dHWrYn1biEiplzNcT_o9HQaSBWYVsY7W7,rbJ1g1uIrelhh2WZhEivfy2e1uokjtdVFm-CKLjKfeI,Moh3__CjgD0OUCB5TTSJLg,qLIu5RQGC4C7fIJBnsbA8gzr7VQgtFg-aOcVRIZ3NwQ,16a789ef94a0c0002310bf9ad7b5bbb29b4d56ce176b24c839606749eaf6393d,0bdd9ef311c58e2ca62a9f18b8c2951c07ea85bdf34453b0a4a8f8d275202f99,8zw6hgEb7nGu6PPORG9DDUZrk4I3yw-mru675n_5pRxxbWx5uaz9n_fAoltR90z8ifrwVuFmaOGgbDn_cKRw6_8
standard_rsp,E83AB62DEA815F9D3E5A29D4002CBE5C,MID-2364F8F5FDFF30FE0496E36371ABA8AD,aura-smdpp.test,ac022626b35ec63aa92924daf1781911eaeec2a8e0f268427a36ae85e48022e0,download,MNO-C,PROFILE-0b8d0e83cdac34d125c7,ac022626b35ec63aa92924daf1781911eaeec2a8e0f268427a36ae85e48022e0,12207,accepted,completed,confirmed,1800347349,198.51.100.10,shared-smdpp.test,89049032000000000000000000000081,5337ff4501ab1978043e282d89f834c94e5e00558f2b72894f5c3071b8063212,ea95ed7064ede5270489e9e6a1daef6646a93d4a05bc1a92519d383f78b30921,4468deddad899218449cccffc4a994c8c83e21a34d54d1506eba607130af084e,MID-2364F8F5FDFF30FE0496E36371ABA8AD,3250eba06eeb789b1718f05b10b42789,,,,,,,
aura_rsp,93632C6F2D6D477E44925CEB45B17A0D,IAC-249E3BDCD9881697197392369CE201AD,aura-smdpp.test,ac022626b35ec63aa92924daf1781911eaeec2a8e0f268427a36ae85e48022e0,download,MNO-C,PROFILE-0b8d0e83cdac34d125c7,ac022626b35ec63aa92924daf1781911eaeec2a8e0f268427a36ae85e48022e0,12207,accepted,completed,confirmed,1800347349,198.51.100.10,shared-smdpp.test,,,,,,,aRz9l2ocfkhneGtfFfILmcjPnqBK2UDNsxhbVx72g7eNPAuCvYGGGzXvKqjOHQDR,MCQRvTteIVQnxGrknGPMkP7DJkQG0BMCTF8ABbWkKRc,oUeIJYhyRx0zcASi_9I69A,gHoRcPNuY_1hW3WBlZgvWXgTS8vHWrlCOJgahlOL0xo,51b392e5622f8738f4382184e057f98646a115593c4aedd6f3e5bc280121afb7,d30e2adb1d61d4d618925a93bcac62124e4658abaf5eb215434d9ae69f70daf5,AJmMgkci9Wwvhuo_sfjgcCaY5gj_YwphniewGg1Ktw2dDnJ_C17B_PZbq4CRs67UuVCwqQDfOd_60JtqUd39KXA
standard_rsp,11274655AD91F5CE2B5ACC02544F7AF0,MID-3A26032DB88C142453C1208319A52EE1,aura-smdpp.test,8b9e5b4fd615ddd4201e9f7f79f929768021818ce11ea52071a9ff6b4e7542f0,download,MNO-D,PROFILE-52858fa2cb4462db4a71,8b9e5b4fd615ddd4201e9f7f79f929768021818ce11ea52071a9ff6b4e7542f0,12207,accepted,completed,confirmed,1801233158,198.51.100.10,shared-smdpp.test,89049032000000000000000000000140,67f1d8e451f113b2abbad11a1ffee285488e4b949db1872f54fd2a7b7feccd1c,8ac46c89dc02d06b7d8d521314b5f26063bd1f596b070c89558067456f2415cf,47058bc57a9332bdec8576f7fc8b7effc5575aa3f3e0f651e02e2e248ce36047,MID-3A26032DB88C142453C1208319A52EE1,319fe2f8188e4e4cbf3a8bf24edbd000,,,,,,,
aura_rsp,C1D733295DDE9C00E16507234366BE9C,IAC-CC4F17C653A5385EB6556750E2CD8A52,aura-smdpp.test,8b9e5b4fd615ddd4201e9f7f79f929768021818ce11ea52071a9ff6b4e7542f0,download,MNO-D,PROFILE-52858fa2cb4462db4a71,8b9e5b4fd615ddd4201e9f7f79f929768021818ce11ea52071a9ff6b4e7542f0,12207,accepted,completed,confirmed,1801233158,198.51.100.10,shared-smdpp.test,,,,,,,iqbk8-LYjLZa_DRFNycE4RBmlCysmZ9Nx93AJBIjDiJ8m71XNcHF1eAheQgqHN6d,An3L3nMkD-ADhgrNrw7Po8CPs4wNKatzi-XCrfFUqhc,vPz0uuNTV5Tk_Qs4hWRWBg,2JSbjTSTPuVzjU7rQFgjl371NO0yIwxXouQWGUPFvjs,70caefd605ea123b722530d4a6e14f88f212e8ef70938ef635bc460a50c6a66d,adb86d8fb61fdedb21a8729a085b9523bc76549843f3193784af0914c84f8af1,vParOAzauItAwHFi_AaO1evA8mZP7y3mAcXJWap6-Xvb6Z1afUwkgoAhKd-MEes871SSyBmdHmDql5eUvMAvbtE
standard_rsp,F5E770E52A35818B749E5DBAC43D8B18,MID-FD5621F8D5451BCE6DBFBB6EF637D7A5,aura-smdpp.test,fc7bcb89f4882d02c66173e3e6b59c12c042994534da96c4d6b6726ab43e9609,download,MNO-C,PROFILE-8b921238b76aff6ec94f,fc7bcb89f4882d02c66173e3e6b59c12c042994534da96c4d6b6726ab43e9609,12207,accepted,completed,confirmed,1801007292,198.51.100.10,shared-smdpp.test,89049032000000000000000000000220,ce58599d2e1f37d54c6decd6d9545acc9632ca33a1c462bab120b245fb333606,1df8a87635a6ac6473f987b8e5b4d425d6c1b254da541340a1298b4c3cf3da1a,6184b5aca79d0d6ea97c6647eacae3fd22695fb4c83dcbf3508d755ca36fed5f,MID-FD5621F8D5451BCE6DBFBB6EF637D7A5,9675cec2d376e8a9a221fd5b1dcf13b6,,,,,,,
aura_rsp,283A58B90A2E760E18CCE0E3ED36C3B7,IAC-86E3114AFA6ADCC1DAAF8C06180F1650,aura-smdpp.test,fc7bcb89f4882d02c66173e3e6b59c12c042994534da96c4d6b6726ab43e9609,download,MNO-C,PROFILE-8b921238b76aff6ec94f,fc7bcb89f4882d02c66173e3e6b59c12c042994534da96c4d6b6726ab43e9609,12207,accepted,completed,confirmed,1801007292,198.51.100.10,shared-smdpp.test,,,,,,,VVdxNrtPIWnYH6Wetp9ifHgR4026ROm5DFANNm37XZ0cDexpAs0lhftQ78Ud357V,JOWUNQ7fLfyLfpRZfUEjRYiJhJbu609vykwEqdGl_8k,14AhGfz9NxwEAQrrrNAbGA,6WJCP9ENNURtRm3VdX2vhnj5YGy4bnFc0_URfoxdMpY,072625c06cff5ff8199d7a5fea29db81a61b2928f86fc4479fc9b9e5a767f0aa,29e47138760b24bdfff34ff57434800917c6cd82d5fffced50b377cff0baef17,Fb-ZOgTIyEIzJ1I3TBgFaXx0m_VFvsErmffkGhYZz2amXgURuE8FDc0PJpGcWPsssTuA8--v5udVh8KD0qQp5K4
standard_rsp,35EDD11A9C9B807B0A79CBA6324C8851,MID-E65F731F5DB10713D4B501D40B8CCFAD,aura-smdpp.test,e10fab865be9eb4c931bd03322581b480437a63f607c147a9792473505b47045,download,MNO-A,PROFILE-2e986b672eb2d7bd1418,e10fab865be9eb4c931bd03322581b480437a63f607c147a9792473505b47045,12207,accepted,completed,confirmed,1802557660,198.51.100.10,shared-smdpp.test,89049032000000000000000000000081,5337ff4501ab1978043e282d89f834c94e5e00558f2b72894f5c3071b8063212,ea95ed7064ede5270489e9e6a1daef6646a93d4a05bc1a92519d383f78b30921,bbd08947869e50ef10679bd0bccb2c99ece4b56ce3926a1cad4a0168ef035585,MID-E65F731F5DB10713D4B501D40B8CCFAD,96cda62aa5cd2b2024af8b321a09437b,,,,,,,
aura_rsp,6C9EBA9CB2C95D6E13A351CD33E332A5,IAC-DEF26698A10DF75115149D183887D27F,aura-smdpp.test,e10fab865be9eb4c931bd03322581b480437a63f607c147a9792473505b47045,download,MNO-A,PROFILE-2e986b672eb2d7bd1418,e10fab865be9eb4c931bd03322581b480437a63f607c147a9792473505b47045,12207,accepted,completed,confirmed,1802557660,198.51.100.10,shared-smdpp.test,,,,,,,-oImHEMuShYsKOOCep0D8OYTx0T8x05FOcfNQYzlvX3zgW_flxlG2m-aY1IO54zC,Rrns4YYP28dvDh3hY6FMeanot4t1xdGuIIfgU6x9lhU,yNhYY6iJkH6uCoE0nXvOBQ,iKqVXZFUQoJMEqmHKD0yA3XBNIuQ7pn2ANy21JcsDGs,aed903751d00f3857990852b2961d28f4f5f422740cbe5d836a1f2b236717278,368ae278d4b877f57a414a4f2c5c95ce9994470814599438f6c05aa94deb6ea7,nrtSRbZTeGgNdUIPGgSImuLHLfaRGhkOnQSP4B9HQ0WMxP_yqHS6onG2z44TAKJRDZtychfTy62tGcUbOjsX3UY
standard_rsp,A09170A2376F8CEE83BB0DF27282FFF1,MID-6BCC843031FE9AD2FCA1455A017F71B4,aura-smdpp.test,08d6218b2b88e931d12fb973a2fb6b0fe2271bcd3d19a1c992b940a392d2ed67,download,MNO-A,PROFILE-7a0dd1f2611a3c723fe9,08d6218b2b88e931d12fb973a2fb6b0fe2271bcd3d19a1c992b940a392d2ed67,12207,accepted,completed,confirmed,1802413776,198.51.100.10,shared-smdpp.test,89049032000000000000000000000175,fd9f856c81b67183732cbcbce19106fb455df276c69f3433e666e5d610ab5e6c,a34a5750a29e090d1a6801b9e678a6aaf95989c744f9be95db332cb22935550c,5e31b0a0d75f4c95c1f5abc3b19b71e1138437ca3820f8263e077a0359164215,MID-6BCC843031FE9AD2FCA1455A017F71B4,76b8b00e7c445ddd03794f19a7bf2ba9,,,,,,,
aura_rsp,C4F9D25E629187A34780D0EB4B6A9F4E,IAC-B6ECBD71ABA02E475E57DBAD4F4573B1,aura-smdpp.test,08d6218b2b88e931d12fb973a2fb6b0fe2271bcd3d19a1c992b940a392d2ed67,download,MNO-A,PROFILE-7a0dd1f2611a3c723fe9,08d6218b2b88e931d12fb973a2fb6b0fe2271bcd3d19a1c992b940a392d2ed67,12207,accepted,completed,confirmed,1802413776,198.51.100.10,shared-smdpp.test,,,,,,,bsizDmMeHqa22X3SOUic4VwAPrFLnLzvzintV749UIuG3YFegJ0z6BY71Az0Ra4s,oLxO0ifHVbjrEyp5K8MCaAScbvlMOcPlXX4E8sOPWuQ,dIFVMA0iXX669rjD3U1xiQ,JuxjsnhpAagJ0joAth4dqq172vFdpBCALtbHObO-ZdY,78308c0ad71108ee8102a1eab14f86b01ee3dce5af2f4bfff4a15442d0238670,1e88273976612c45099ad82cfa02a4976c07dd585569b31ac1c38da01a649e38,9Deya4ReVPw8WFrajP0qKsOB9V-gKRYHMa0VJGp_UcsNrqn-GiWLUk9Ngf9aMBUCHAxQY9vdFwc2i0kuB7Z-Gq0
