protocol_mode,transaction_id,event_index,timestamp_unix,mno,order_id,test_account_id,profile_id,profile_hash,profile_size,network_egress,smdpp,I_ac,I_t,sid,pid_h,op,nu,lph,opid,vk_t,proof_hash,Bind_t_hash,session_public_key,N_U,N_S,serverOID,PRaddr,cap
aura_rsp,360C11A9BE27EBAEAAF924348BA4C0B6,65,1800522560,MNO-D,ORDER-E58449C18172472F907B19D7,ACCOUNT-c09392eb9eb7b2bf5724,PROFILE-61bad59d8402b4ccde10,e8d28299c83dad95405f1ee2b7eb6fb9fa413757c67ca4b3b89c99cd3e5011a4,12207,198.51.100.10,shared-smdpp.test,IAC-27B351ACC24DDB53CBB1BEC5BDD4ACB0,6Skw7mEC0IVPBeDDkqDGeg,aura-smdpp.test,e8d28299c83dad95405f1ee2b7eb6fb9fa413757c67ca4b3b89c99cd3e5011a4,download,8APdi7df_xeZVi6GFN6wruTiHQjxpXgqevRp7g6UDQu9ZERdogTux_oEclDdsT8G,XxMEFgNWhBJVQ8I5TZJ-dyLEGTQG7rgLoiw7iAkq4uA,foIPI5rN-28ZUatLU0255g,F_qGJbbCoUHw5XQ10cPc7CY84Btx9vA8RkBveCyDDhw,bca4657c4a163c19f471cbcfed466a4ed4bdfba8b56c17682446f37ecf5d1115,1d760a0f4d2b141a8eabf28ce184b9e24f52b152de3a2da0aaa80b5322ad6daa,SzBZmkBPyuiurmfc83pisuEhFMBjVmM4Jpu9rcWmhflZXydTKeleXJcH4U-V2DUZKfEkW5u9-NG-_OHLqvjnCA4,W_WtYhzn73-taU5RAaL2PQ,_f2bd8_wHv-ZrgzNWd5E9A,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,F5C633B4DA6D43AF3DD3BAC097F88443,66,1800379714,MNO-B,ORDER-BE65A9BB67653269290A696E,ACCOUNT-40d98f9daa218fed98ad,PROFILE-327c29ce372084304384,3ed7a6770161977a414763a1d5db774e98b314c7501ed190652a46fe305d11bb,12207,198.51.100.10,shared-smdpp.test,IAC-0D16920D537829A25712A347E57EBDAF,I2Y53PaRGJ5yjBsHJF4CAA,aura-smdpp.test,3ed7a6770161977a414763a1d5db774e98b314c7501ed190652a46fe305d11bb,download,058zR8kRGsCFlKzS3ooouV1YBO4b9KhP1jHCW9HYmZnqpBK5eOllQfyo4zbkDKLr,0Q5E19oh92VLI63whV2cP6mNHPPB2iu8Mb2y8bi6FeI,FTilzyiiEpH4N-MpE6m9aw,-fdmX1Hcxzc_EU7GokaLRBaxHA7APfjoCkKENpVwdno,9c8ece1f9915ab8391e3a81306a1848a716ce48bf55c6825b86767b46421bc01,119234ddee7c6c70c184c4d9a9d8e9a546d7e94a4db2dc2cd8d62dcb3b7ee8b6,teB0_I9f0QU4yKiFbzhwCav_AbE7T8OXE47KOwmBtkGAqFsjHa6LNtbpDB4apGV7-pbe5yFmnj3g2kuqNacvgvE,wAYGh_riOV-cOtWfIF7M5A,k_paMbom5b2gtP4Xurx7ng,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,698F76A2301120B085C6465080115D6A,67,1800318604,MNO-A,ORDER-30F61543588426D606EE82FA,ACCOUNT-220cb398e9fd94b11ecc,PROFILE-1dee7f99acb4c3fe063d,43a61b5a12178d9132ce1ecf53f0ef369a233d67cc7ce5383bc8f7cd06112dd5,12207,198.51.100.10,shared-smdpp.test,IAC-EAC0276113D2D273862DA45BF33B0A86,4bD56r2rLdnaKRhfAYm3NQ,aura-smdpp.test,43a61b5a12178d9132ce1ecf53f0ef369a233d67cc7ce5383bc8f7cd06112dd5,download,DbUIg2UuIAFxdfceN0NsRORIsF5gBSrl9QdY0Y7khbxmGJhOvhDwTTV5yvM1iCzE,FBQXKki0LaRihh44BDog0l2g88RVScM8bRBQCzBadJg,eO10C2adyxF0VN3i6FPlYA,X-Tq4O_SYD7iFmWqaji1LAkzVJuPIi3mqKhBLLnlfII,6d601ae7d92b41ef213dc6c685e579ff32622830a3c8393da94650a329609437,a440bb6f33835092e84e265a4e6477b90d03a6f304faf397a9511e277f063d9b,WGnhhu1nk_gHZoIZuqFqEZ5Y3XAyru5BGNs3AR8ep5cNafE42IE4x-sa6rGUok3WfBGNMSFF7_ytPMbrIKIPp44,eqUH94iUA8WtqpH1-EEITg,T5F-Cynro59lkK-iXnpGWA,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,A33B631C337001D03236223807E8D1F9,68,1800460449,MNO-C,ORDER-DA6384B20C6ECF461E947515,ACCOUNT-f956c00d22719e41861e,PROFILE-16b78e921f24dc7d1917,2852a21890e9f2d2348cbef7e2561ed313ba34df9a123bf0f10be6099a9b2064,12207,198.51.100.10,shared-smdpp.test,IAC-F5E5858C6864407FCD3DE5D3214DE284,9mA-bzqwBYlbmk-zGEqwMA,aura-smdpp.test,2852a21890e9f2d2348cbef7e2561ed313ba34df9a123bf0f10be6099a9b2064,download,8PAMC7PKNI0H721UOWdyijrkxM9_Kx42x4A-gcex2Vrj_0STM6fTiIF-PYdZikfi,rr2BpqeCnI3ixfGmf8CLALfrZw4vRR1hB21b6zN4QJg,Exyc3cAHJwCfL32ck615kA,sXHI4fRzDbxLlLGVsEo7sokDnF5CeLCvKxZUqTgw010,f71c7ac4a9eb54269c0951a27c97a2b3e15eddd3978468cb92e3693c74580adb,230223489660927b048de66dc6486d1d07377f74c8f9dcb11d37740f602ffcfa,W2TXtJ1d37TTAqnej5-Le_tNo9KOlXUsAeYzrMifOgI1iKsKBBD2vwKQymOR_LfAPN-9WYImZ_jAJzvb9hF31oU,eUdhL8CHBB4X1MhZwnlAsg,cRPLV9CGcgMk6kj5YEy0HA,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,A775013EB70067881F8CC11DDF436DCB,69,1800432043,MNO-B,ORDER-90A4D3B67204437E5A2DE01F,ACCOUNT-8fb797fe134d60852c49,PROFILE-8e496e8fbfbc2fb29243,cfaaad357f930e670225ba62705228fee78bbb7467feb9fcac3f25d8db90aa6c,12207,198.51.100.10,shared-smdpp.test,IAC-8429EB78B4793EB761526D49FD089E2B,jvLnlnPnQiBHG5ZhLfQYlA,aura-smdpp.test,cfaaad357f930e670225ba62705228fee78bbb7467feb9fcac3f25d8db90aa6c,download,X_InGEwzSd24qgg6eJOZDfDR4ifv246EijqY_cQqGfNviM2UiCMr83ujM_GvQ-zj,zl4Bc9kqZH48InjBRyQFAKHK7gxC1RmHdLAY1SJidIY,MDn0S8sRygDUlcUbWsOfow,zpmsSzxaEZ2gTyUt0alqRcCjhEsSnsJRQZ25oXKaqbI,df7bbd495e2b421d813cbf71d211630e4b235f3e8a73aaabdf3d8a2ad7cfb63a,d4fe1aa319ca7398a22861c7b51c5197aa587547ea7952f9aa0f17fca815b2a9,DxHoSSsz-G-Ekj_UrDGAAjBYmDju33TxVJz_rDIzjmL0Ff_79yWBWXvs5V-BWr8PgQ8iH6imBiY9e0Lgmgy2BqU,N9KsMCG66ZpbX2QBvmyXZA,R76kchiPVkXkd5AWSz2kPw,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,BD1D217B30C602E8600BBB487F57CDA9,70,1800526763,MNO-C,ORDER-266AA7DC2C34AE3A2860A701,ACCOUNT-25111facb4dc20cdaf53,PROFILE-8418ea856d5a238c5142,396149563f314674e426efcbdb6a05c498b3f513c51037700dc8b4cf11c0c513,12207,198.51.100.10,shared-smdpp.test,IAC-89EBE5F704B4CCBF78385380E89EFBB3,uzqwVNh8q-IC3LTfSjQYlg,aura-smdpp.test,396149563f314674e426efcbdb6a05c498b3f513c51037700dc8b4cf11c0c513,download,8kX3QWprh5wcNNjQA2Hb2oPsyO3SqU8rEABw6k7vOR1N4tUy2vTYc_L9ZAeTMDVi,RDeujRT0jOk1FIMAaOi1yhT0lQnkSb1L6cU9LWMNlK8,SZuMudnwKib7d0nSrvykjA,kh_pchiCx6wR3mIWRaJaxf3NCXVgO2vYHWgMVHzL2NU,0144e2b6d62a88e8275611d9d304307156e3d8912161c74095f2bd098eb98f3d,e0d45015af1d15bfdd8d6a717e9591efa85d54ef4b073500bff4791ce523574f,Eoz_mxUslWwP-dKQNEDYSRoUNw5j-g0SjrmCIYwEkRxlAdevOumBIYH7MpZZ1zKvq5lG1ojn-K7zxdYgwCyEjRk,mng6_zvRxK8mdo0-5P-YVg,YutP0y9q66Tfhb-hNqZzMw,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,8F9AAF64EC6DAC84EAF0EC7924A16FEA,71,1800325768,MNO-A,ORDER-0327E8E41C8490AB683D5834,ACCOUNT-0c507300b4c11c3b7232,PROFILE-41397c756cdd5c76dbda,e5df2fbfad1dff67db3424161b861a371ed45d123604f65c6aa44e86be52bbd4,12207,198.51.100.10,shared-smdpp.test,IAC-F02E11D799625DBA40F98213DDF8B45E,-QGYrct1UWQ9hTN_D402Iw,aura-smdpp.test,e5df2fbfad1dff67db3424161b861a371ed45d123604f65c6aa44e86be52bbd4,download,lq4jjQcq6FwFU1uCTaSQocwGe2kwC1qQjMfMAwLZuiwWxp0ynZOac6p9ygyixXYS,AIYm2DeeZzfJBtXmwXoaSimA7LrSfAbwIMG--Ih15Io,rvXRYdmAROsVyAofK7PNAw,zwsVBreTe9QFeBIJnoajnJRJcEmWWcipk-mRI0-94ck,90755cf2050551036df8ab8a13c9baf6709566cd8c3b89bf13bb7f6b774d04f5,38574d20f1013d9301b15eb16234161a4d93ea7583e1964531918d004492c135,ilOFiq8CMxuC_4j7OfXEKODcn4uTn4rdExB098rXGh9yMCQhu41v7UcJ1Rfv_q0hDVXSUwzeEMx2JD_KCEZXLZo,KGqBc8yWieyCDjZntxDxVg,VKWfEr7yhAUFRmaLcJlsaw,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,2283E780BACA96EA04333B9F23E1EABE,72,1800322554,MNO-D,ORDER-4A49C0AFAEC7B04AB88FFC6C,ACCOUNT-dab039ee76da394cbfd4,PROFILE-9f6c7a29fc24cb34c68e,fb625bfd411031cb8fcdfab3c1c9add52bfe42c8c0b4981a1924c488f0d7f05c,12207,198.51.100.10,shared-smdpp.test,IAC-AFC4DC9B4E6612CDBB22F429C6C1AE26,dw-c_-YN0gT0MKhTaAxYYQ,aura-smdpp.test,fb625bfd411031cb8fcdfab3c1c9add52bfe42c8c0b4981a1924c488f0d7f05c,download,u_yfDaEOSf8yjCMXarTSjGonnMtHN2olbv0_4EmD9r6Q1EsBYSXcmyu_ia0fwJ2c,HnZXpLfixn1MtpPLJ1hmkurUNkNnL2dX1bH5-JyQ1Qc,GexVF-6KEPk8PopTAWwCew,t4gOUaUpPhMFW3bxj3uy8Lx8ApcwN0hu6rIe3bBF2M0,09510bbbb8faf9e35e7ce14d15dd4cc1b0280a2bae47cbf5125cca5d6dcfeea9,d19471d21eb077a812e0ee23b8151197fae420951ae49fa1f44e7fdeca49312c,v67BaKodElVwSZw5ZdpgdqT7mgxflHGSckEfoxHQXqQMDgBNmnpKvPjUOr-L4TuDjfsv4blkcD-wkr8DYCjYMZg,Z9pp_ivFLSg87Jnbi1GqFg,6D2nwG1HtBbN7fz4qFvT_g,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,57A1D4CE176D70D53EAA261C553E89EB,73,1800237669,MNO-A,ORDER-7EA1833B04B3AA887D86811B,ACCOUNT-b42aaa188e758999624d,PROFILE-a1cb2cac3eb4e4c2ae41,1907b0e6dd8c9a93a372f4955362773a2f1c7c4c2f93801dfb11ff3a64c3b58b,12207,198.51.100.10,shared-smdpp.test,IAC-AC61512865B3BB8B4B522908F613415C,avr-ci9GX5rZXQpoYWhS5A,aura-smdpp.test,1907b0e6dd8c9a93a372f4955362773a2f1c7c4c2f93801dfb11ff3a64c3b58b,download,3epj_ayPGp7rZ7CiDUpbSgKeHeGSTqtUlBDDprRlQyi3CTjCnXmcd9X_Pq2lo2tl,NoWVIDGGmTFi_oHnYbzSgExZKSIYjVVA9SUWK43_Px8,4LpHy3afDUUDyob23eVElQ,oF_13KRSpKKyMYbhyNQcGG4GhDDi_vkTW_0BmrH5Gok,6765765f1aef777a7dee6a72aa5cab58740350bc69574b845560ead4dbbb6bc3,be32d1821bba99163e8c885692d83cd5d274210739131d94a1c95968464fc2b8,Wd_FXu4vsnd-EupNtO-2ugyAcfKdryz-EKtHc6k46CtjXpob_2j8diTetp2p-I6E2_c6HZ-9pi3srTHPsK1tIkk,YjEutwqlQhLHqrjUK-exlg,GapXn5NgQptEmbpn7uRenQ,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,B1B43D33C3DDA3D2737F8299F519CD52,74,1800012078,MNO-C,ORDER-FA538B9A4AD42E6335568F96,ACCOUNT-bb5a1ac7d0f5aab3bc12,PROFILE-e9149007b47ccfc1d989,a807e525c4a93ec791a4aff6a7d60e24e5d90970b17ccc526d060dadc66b0bce,12207,198.51.100.10,shared-smdpp.test,IAC-10B1BE789990C83BF1DF06F7AE09A067,htZGoYr1QsUwnGxsUWHXGA,aura-smdpp.test,a807e525c4a93ec791a4aff6a7d60e24e5d90970b17ccc526d060dadc66b0bce,download,1xOmY0sWM1QTWRZLB-s8PHDsFEALi1pnoCfvxhAvDgO9MJL0DOCTb9xhIV-bGkRb,t5XVXy1OQxamoltYZ0IeBPB6V8A58jRy5QIGdqFh3Hg,R1zTRNsTf-MAgHflCjy6TQ,Ds9AjW4Ifybyl6CceRkIMUOdMaj1ybU37goYfmeArOU,cd36a2c2886feff7900e4ce234d46eed58ee020ab650c4a935f642f112cf2bce,227c0974318f6812cbbd94b96ee7696aa4cd893795b4c1ef22ea2f38a00d6e49,-tH7ZSpaCaJ5hoKIHWE99oHp2_B0OEeBdM4peHSDQeMYC-iyk_B1ikq5l5J2TIU6lEtKG0U87lQBC9NueYN5li4,JHoFukRbAo00wWKHtz5khw,Kzf_cg0Pfgo6N7RWFuWWXQ,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,742A3F8942E8A43A72187244FEB07467,75,1800195053,MNO-D,ORDER-A33446BF1A0005E9199857FA,ACCOUNT-2b4efc2b9d0bab899409,PROFILE-faf229897d0475e4e795,157b1dc8116f5d7a10377ebc06f26fc65a8d77b325f542c272281488cafb478c,12207,198.51.100.10,shared-smdpp.test,IAC-7D9992BE731D120A59C33CA83BFC73E5,VNNS31z-N0Cc4R1In77SEQ,aura-smdpp.test,157b1dc8116f5d7a10377ebc06f26fc65a8d77b325f542c272281488cafb478c,download,vjnc6biUP5Xeint-GVvg-5k-RIiN2-HNvjaSw_kuzc-POyiYuS-Cy0_OsoeIoIey,8QOSklsLGVISZVvnS6LRLcOPnF_qoF0MJDfyn5Bdj08,WfU2uXJYzjfsiAXwRcwRUA,GV0PkHzOIeT3_fkb4idneIP2AhBWerVJu8PO7MN0KNg,d2daac3068da90861e459a003f37a78cdd491cc25cadfee41e18f991f8924dc0,b314bfa0c2f04c94b6244dadb075762cab48fbd48d149075cfffc967b2b4d32c,QCZQFS5aZa2ivyysxx2_a6sLVis0Xzw7-H_X6yUFa7DX4_tWoJiY5vQga6-cgv8hJgC1GZCmBq747GjWgCPZ3Gk,_Z_wptLRlHCRYqjeo_HKHg,UwscyaeYoH86eDcv4ugPZQ,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,D67EE8ABADD5E91DFB4F4520D438693B,76,1800298084,MNO-B,ORDER-9FAA7EC3AA6D712C3904BEA8,ACCOUNT-5a131d38793a5e0d8a6e,PROFILE-66e9dce53653ae94a4f0,dfd13077ff784e982a2c43c54196c34f8e563159c131813e93ce9fd6a33f6207,12207,198.51.100.10,shared-smdpp.test,IAC-F14943F058C0DAAACD586907D3961390,zjvv_YRj2PUPCT_UnMCkGA,aura-smdpp.test,dfd13077ff784e982a2c43c54196c34f8e563159c131813e93ce9fd6a33f6207,download,YA0XR3YPEMhAP_iwDIGZgw6pmKB4ju1tLh-TXEQ8HY7eWT13y_6b2e9O1qXoec_Q,xZ2MfqXhY1KrdStqBiFs9GXPbb9I5BfTH_rj9dNughk,ecrYwHlK-pVrLNSjy77INw,mJzhCpC0prEHHVfIIBwXQmiDEtzQJIlkPnx3dj_PvCE,05150db51355e220fcfb5c70f92fc5f390c6dbb9de8748a3ce711d91183a075f,29206c901c84d0592d4295e4b963beb4370e0d69873fcfc9dec820aeb2c7b1b6,UkrZ9cYJZV7OZorRKzVLyCGw8tXh4wGJsI94DtONehDFNHA9Aa9Kf2xY6lw111-GXbIU53uA605M2Tgrp_QCoG0,JWXF2nK6FNqCslVfL6dy1g,O27bLuG5AieHKnF99qrqJQ,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,49FB7B082DC45DBF8DD86C7DAE1C81D9,77,1800598636,MNO-D,ORDER-20012B9C607D6A922F522F80,ACCOUNT-0cd11ddb38e61de998f5,PROFILE-f5402923ccafba3cda8f,7cb1c391469ac7132b140a61c3b5a7002374d3755549e706c5f6117d132481c6,12207,198.51.100.10,shared-smdpp.test,IAC-4D95A76C5C7E90FE6E1D571AE568AA32,36oZ2nhK16n5IZfZyi60MA,aura-smdpp.test,7cb1c391469ac7132b140a61c3b5a7002374d3755549e706c5f6117d132481c6,download,hupU3oVOFcxCgioE2bIPFmzBQkqLJl9GxFGrpn9CG6rIq_bESuZ5vcv2gb5YYL2d,jvMseOlp4GfSdEntQUamxdiEuI4EEvtdYMIOLgH67zs,u2WHfxFe027MkKJn_XapXg,uoDOOk1_jv_BYMcByM-HaTW-flssyStAw2wsSm4D4oQ,8318080e38179de01bb5bdb9924e23a654859c5dbf3277c606bfc09a11fa1255,6969600da83c9abcdea78a8b9d94be59e684b287c88763a330eb97355f53e654,p0d5jMu_5bxKJfHcvTCxbF-ID99J3hN7dgHPgl3U16N_Qjzf9SqyHTHCQsT5Lo12j6g70XNZPcxCgivw6uMHI94,-idIBEIuRCXhy4myfPFbaQ,x6ZKL5Xxbd2JRsXArb7RDQ,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,C8DBD53AA3B6F9839A036141F1081CCB,78,1800174863,MNO-B,ORDER-BB3711A24C1E94CAB91422F1,ACCOUNT-8e557ca49eac1801ffcf,PROFILE-f9de29869b6eb045bd7f,2a0dd19e3778b41404cb236ecac3a6a68077f0cc262f4ae4af13845ba6e4fb67,12207,198.51.100.10,shared-smdpp.test,IAC-3F8C3414317BDBBAFAA95BD5D8B4B429,6Vaj87_JwhrD_6g5ji2zHw,aura-smdpp.test,2a0dd19e3778b41404cb236ecac3a6a68077f0cc262f4ae4af13845ba6e4fb67,download,ac-jdPWJ4sP8oojhgN8J7rj28uZIrK1XxVpp1gi8ICo4vePgePgRIgJiyivt4IdS,2qqnhPRv62EsdzqlkuKmso6Ku1RVjLU6J7UFLd9BBdQ,kF8lOAuscfc4MFK7ZYgL9g,4YxgVQcAtsr4bELxQLMW6-PUCV5mlo1VARUw9p5umo8,ca6cc5823b80d48ae15a82e3b6533b1253cbe181e17aa7bcee23119f90890366,4a8f704caf1c6ad89ecea6c03ceed8522b99cb452a36fc66b0769a3e73e428d1,ODsEA7Cggp_T042I8GEBIKwP0vNBBzu2_kMb_P04OqccCJ2YCoctM94WrwW_mexvgtzkHsTYR7FY9SAIN-pqBD8,wREkpTwb_Lxw_OeskxZ4iQ,siz05Wx8sPPXpnEmftGdeg,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
aura_rsp,CB079E9675DA62432F4B156B7887A05D,79,1800177558,MNO-C,ORDER-1FB77DA05144CD65BE615D33,ACCOUNT-a5d7573a30291547420b,PROFILE-294d8c790f59d44155fd,8128cd1966a4176f3060e4703720ff209732fd4f71dcf8fbbec6fdfe5c4b8ddf,12207,198.51.100.10,shared-smdpp.test,IAC-24FD5B4F92698E37399EC5863A7D0371,qtBqiHc2HybkNKeMmYYMKQ,aura-smdpp.test,8128cd1966a4176f3060e4703720ff209732fd4f71dcf8fbbec6fdfe5c4b8ddf,download,8BgJpU0jGFTss-965JbVk59RqTQe9_niMookEhI-oyZoSmKJmr1Dp_5FJ_Hk5lBS,2SiZJRp0IN2TU5HScVkyOsuKCKpMOMCsmwnjPxrWAok,0Bx8ijTYbGMjdBdMVhOpWg,s8aaDp0y6VP8BCZiKyBrKnSFhMBD-AedgFLNF5kMOYE,3ea51a9e6d54d8d2364a2743f974df8a0d4c12ef3a8517cfd9fa374ca50a4304,1fdd1808de9f372fe15cef63242c3200aea690a4bbc6c36628c8acb84b296b60,piqsnK9DHdlGj-ZMKDzBUbj-IZ2C3CJjvslZnEkgS8bvfTE34gXBIvAk1kWnWCd79J3t6c4Muj1sKdZT1JIh-UU,kN4BpmkU3DkrPUfPAvN4EA,hQvZAEEjyH5MIkQc6cqxxA,2.999.10,aura-pr.test,"[""AURA-BBSPLUS-BLS12381-SHA256"",""ECDHE-P256-HKDF-SHA256-AES256GCM""]"
